00:00:00:000
0,0,0,0
0,0,1,0
0,0,2,0
0,1,0,0
0,1,1,0
0,1,2,0
0,2,0,0
0,2,1,600
0,2,2,0
0,3,0,0
0,3,1,0
0,3,2,0
0,4,0,0
0,4,1,600
0,4,2,0
0,5,0,0
0,5,1,600
0,5,2,0
0,6,0,0
0,6,1,0
0,6,2,0
0,7,0,0
0,7,1,0
0,7,2,0
0,8,0,0
0,8,1,0
0,8,2,0
0,9,0,0
0,9,1,600
0,9,2,0
1,0,0,0
1,0,1,0
1,0,2,0
1,1,0,0
1,1,1,0
1,1,2,0
1,2,0,0
1,2,1,0
1,2,2,0
1,3,0,0
1,3,1,0
1,3,2,0
1,4,0,0
1,4,1,0
1,4,2,0
1,5,0,0
1,5,1,0
1,5,2,0
1,6,0,0
1,6,1,0
1,6,2,0
1,7,0,0
1,7,1,0
1,7,2,0
1,8,0,0
1,8,1,0
1,8,2,0
1,9,0,0
1,9,1,0
1,9,2,0
2,0,0,0
2,0,1,0
2,0,2,0
2,1,0,0
2,1,1,600
2,1,2,0
2,2,0,0
2,2,1,0
2,2,2,0
2,3,0,0
2,3,1,0
2,3,2,0
2,4,0,0
2,4,1,0
2,4,2,0
2,5,0,0
2,5,1,0
2,5,2,0
2,6,0,0
2,6,1,0
2,6,2,0
2,7,0,0
2,7,1,0
2,7,2,0
2,8,0,0
2,8,1,0
2,8,2,0
2,9,0,0
2,9,1,0
2,9,2,0
3,0,0,0
3,0,1,0
3,0,2,0
3,1,0,0
3,1,1,0
3,1,2,0
3,2,0,0
3,2,1,0
3,2,2,0
3,3,0,0
3,3,1,0
3,3,2,0
3,4,0,0
3,4,1,600
3,4,2,0
3,5,0,1
3,5,1,0
3,5,2,504
3,6,0,0
3,6,1,0
3,6,2,0
3,7,0,0
3,7,1,600
3,7,2,0
3,8,0,0
3,8,1,0
3,8,2,0
3,9,0,0
3,9,1,600
3,9,2,0
4,0,0,0
4,0,1,0
4,0,2,0
4,1,0,0
4,1,1,0
4,1,2,0
4,2,0,0
4,2,1,0
4,2,2,0
4,3,0,0
4,3,1,0
4,3,2,0
4,4,0,0
4,4,1,0
4,4,2,0
4,5,0,0
4,5,1,600
4,5,2,0
4,6,0,0
4,6,1,0
4,6,2,0
4,7,0,0
4,7,1,0
4,7,2,0
4,8,0,0
4,8,1,0
4,8,2,0
4,9,0,0
4,9,1,0
4,9,2,0
5,0,0,0
5,0,1,0
5,0,2,0
5,1,0,0
5,1,1,600
5,1,2,0
5,2,0,0
5,2,1,0
5,2,2,0
5,3,0,0
5,3,1,0
5,3,2,0
5,4,0,0
5,4,1,0
5,4,2,0
5,5,0,0
5,5,1,600
5,5,2,0
5,6,0,0
5,6,1,0
5,6,2,0
5,7,0,0
5,7,1,0
5,7,2,0
5,8,0,0
5,8,1,600
5,8,2,0
5,9,0,0
5,9,1,0
5,9,2,0
6,0,0,0
6,0,1,0
6,0,2,0
6,1,0,0
6,1,1,0
6,1,2,0
6,2,0,0
6,2,1,0
6,2,2,0
6,3,0,0
6,3,1,0
6,3,2,0
6,4,0,0
6,4,1,0
6,4,2,0
6,5,0,0
6,5,1,0
6,5,2,0
6,6,0,0
6,6,1,0
6,6,2,0
6,7,0,0
6,7,1,0
6,7,2,0
6,8,0,0
6,8,1,600
6,8,2,0
6,9,0,0
6,9,1,0
6,9,2,0
7,0,0,0
7,0,1,0
7,0,2,0
7,1,0,0
7,1,1,0
7,1,2,0
7,2,0,0
7,2,1,0
7,2,2,0
7,3,0,0
7,3,1,600
7,3,2,0
7,4,0,0
7,4,1,0
7,4,2,0
7,5,0,0
7,5,1,0
7,5,2,0
7,6,0,0
7,6,1,0
7,6,2,0
7,7,0,0
7,7,1,0
7,7,2,0
7,8,0,0
7,8,1,0
7,8,2,0
7,9,0,0
7,9,1,0
7,9,2,0
8,0,0,0
8,0,1,600
8,0,2,0
8,1,0,0
8,1,1,0
8,1,2,0
8,2,0,0
8,2,1,600
8,2,2,0
8,3,0,0
8,3,1,600
8,3,2,0
8,4,0,0
8,4,1,0
8,4,2,0
8,5,0,0
8,5,1,0
8,5,2,0
8,6,0,0
8,6,1,0
8,6,2,0
8,7,0,0
8,7,1,0
8,7,2,0
8,8,0,0
8,8,1,0
8,8,2,0
8,9,0,0
8,9,1,0
8,9,2,0
9,0,0,0
9,0,1,600
9,0,2,0
9,1,0,0
9,1,1,600
9,1,2,0
9,2,0,0
9,2,1,0
9,2,2,0
9,3,0,0
9,3,1,0
9,3,2,0
9,4,0,0
9,4,1,0
9,4,2,0
9,5,0,0
9,5,1,0
9,5,2,0
9,6,0,0
9,6,1,0
9,6,2,0
9,7,0,0
9,7,1,0
9,7,2,0
9,8,0,0
9,8,1,600
9,8,2,0
9,9,0,0
9,9,1,0
9,9,2,0
00:00:00:100
3,4,0,2
3,4,1,0
3,4,2,502
3,5,0,0
3,5,2,0
00:00:00:200
3,4,0,0
3,4,2,0
4,4,0,2
4,4,2,504
00:00:00:300
4,4,0,0
4,4,2,0
4,3,2,503
4,3,0,2
00:00:00:400
4,3,0,0
4,3,2,0
4,4,0,2
4,4,2,504
00:00:00:500
4,3,0,2
4,3,2,502
4,4,0,0
4,4,2,0
00:00:00:600
4,3,0,0
4,3,2,0
5,3,0,2
5,3,2,502
00:00:00:700
5,3,0,0
5,3,2,0
6,3,0,2
6,3,2,500
00:00:00:800
6,3,2,503
00:00:00:900
6,3,0,0
6,3,2,0
6,4,0,2
6,4,2,500
00:00:01:000
6,4,2,501
00:00:01:100
5,4,0,2
5,4,2,501
6,4,0,0
6,4,2,0
00:00:01:200
4,4,0,2
4,4,2,501
5,4,0,0
5,4,2,0
00:00:01:300
3,4,0,2
3,4,2,502
4,4,0,0
4,4,2,0
00:00:01:400
3,4,0,0
3,4,2,0
4,4,0,2
4,4,2,503
00:00:01:500
4,4,0,0
4,4,2,0
4,5,0,3
4,5,1,0
4,5,2,501
00:00:01:600
4,5,0,0
4,5,2,0
3,5,2,504
3,5,0,3
00:00:01:700
3,5,0,0
3,5,2,0
3,4,2,501
3,4,0,3
00:00:01:800
3,4,0,0
3,4,2,0
2,4,2,501
2,4,0,3
00:00:01:900
2,4,0,0
2,4,2,0
1,4,2,502
1,4,0,3
00:00:02:000
1,4,0,0
1,4,2,0
2,4,0,3
2,4,2,503
00:00:02:100
2,4,0,0
2,4,2,0
2,5,0,3
2,5,2,503
00:00:02:200
2,5,0,0
2,5,2,0
2,6,0,3
2,6,2,501
00:00:02:300
2,6,0,0
2,6,2,0
1,6,2,502
1,6,0,3
00:00:02:400
1,6,0,0
1,6,2,0
2,6,0,3
2,6,2,500
00:00:02:500
2,6,2,503
00:00:02:600
2,6,0,0
2,6,2,0
2,7,0,3
2,7,2,504
00:00:02:700
2,6,0,3
2,6,2,503
2,7,0,0
2,7,2,0
00:00:02:800
2,6,0,0
2,6,2,0
2,7,0,3
2,7,2,500
00:00:02:900
2,7,2,502
00:00:03:000
2,7,0,0
2,7,2,0
3,7,0,4
3,7,1,0
3,7,2,502
00:00:03:100
3,7,0,0
3,7,2,0
4,7,0,4
4,7,2,502
00:00:03:200
4,7,0,0
4,7,2,0
5,7,0,4
5,7,2,503
00:00:03:300
5,7,0,0
5,7,2,0
5,8,0,5
5,8,1,0
5,8,2,500
00:00:03:400
5,8,2,502
00:00:03:500
5,8,0,0
5,8,2,0
6,8,0,6
6,8,1,0
6,8,2,501
00:00:03:600
5,8,0,6
5,8,2,504
6,8,0,0
6,8,2,0
00:00:03:700
5,7,0,6
5,7,2,500
5,8,0,0
5,8,2,0
00:00:03:800
5,7,2,501
00:00:03:900
4,7,0,6
4,7,2,501
5,7,0,0
5,7,2,0
00:00:04:000
3,7,0,6
3,7,2,503
4,7,0,0
4,7,2,0
00:00:04:100
3,7,0,0
3,7,2,0
3,8,0,6
3,8,2,502
00:00:04:200
3,8,0,0
3,8,2,0
4,8,0,6
4,8,2,504
00:00:04:300
4,8,0,0
4,8,2,0
4,7,2,503
4,7,0,6
00:00:04:400
4,7,0,0
4,7,2,0
4,8,0,6
4,8,2,503
00:00:04:500
4,8,0,0
4,8,2,0
4,9,0,6
4,9,2,502
00:00:04:600
4,9,0,0
4,9,2,0
5,9,0,6
5,9,2,501
00:00:04:700
4,9,0,6
4,9,2,502
5,9,0,0
5,9,2,0
00:00:04:800
4,9,0,0
4,9,2,0
5,9,0,6
5,9,2,503
00:00:04:900
5,9,0,0
5,9,2,0
5,0,2,503
5,0,0,6
00:00:05:000
5,0,0,0
5,0,2,0
5,1,0,7
5,1,1,0
5,1,2,503
00:00:05:100
5,1,0,0
5,1,2,0
5,2,0,7
5,2,2,502
00:00:05:200
5,2,0,0
5,2,2,0
6,2,0,7
6,2,2,503
00:00:05:300
6,2,0,0
6,2,2,0
6,3,0,7
6,3,2,502
00:00:05:400
6,3,0,0
6,3,2,0
7,3,0,8
7,3,1,0
7,3,2,503
00:00:05:500
7,3,0,0
7,3,2,0
7,4,0,8
7,4,2,501
00:00:05:600
7,4,0,0
7,4,2,0
6,4,2,502
6,4,0,8
00:00:05:700
6,4,0,0
6,4,2,0
7,4,0,8
7,4,2,503
00:00:05:800
7,4,0,0
7,4,2,0
7,5,0,8
7,5,2,501
00:00:05:900
7,5,0,0
7,5,2,0
6,5,2,503
6,5,0,8
00:00:06:000
6,5,0,0
6,5,2,0
6,6,0,8
6,6,2,503
00:00:06:100
6,6,0,0
6,6,2,0
6,7,0,8
6,7,2,502
00:00:06:200
6,7,0,0
6,7,2,0
7,7,0,8
7,7,2,501
00:00:06:300
6,7,0,8
6,7,2,502
7,7,0,0
7,7,2,0
00:00:06:400
6,7,0,0
6,7,2,0
7,7,0,8
7,7,2,503
00:00:06:500
7,7,0,0
7,7,2,0
7,8,0,8
7,8,2,504
00:00:06:600
7,7,0,8
7,7,2,502
7,8,0,0
7,8,2,0
00:00:06:700
7,7,0,0
7,7,2,0
8,7,0,8
8,7,2,502
00:00:06:800
8,7,0,0
8,7,2,0
9,7,0,8
9,7,2,502
00:00:06:900
9,7,0,0
9,7,2,0
0,7,2,501
0,7,0,8
00:00:07:000
0,7,0,0
0,7,2,0
9,7,0,8
9,7,2,503
00:00:07:100
9,7,0,0
9,7,2,0
9,8,0,9
9,8,1,0
9,8,2,501
00:00:07:200
9,8,0,0
9,8,2,0
8,8,2,503
8,8,0,9
00:00:07:300
8,8,0,0
8,8,2,0
8,9,0,9
8,9,2,502
00:00:07:400
8,9,0,0
8,9,2,0
9,9,0,9
9,9,2,500
00:00:07:500
9,9,2,503
00:00:07:600
9,0,0,10
9,0,1,0
9,0,2,504
9,9,0,0
9,9,2,0
00:00:07:700
9,0,0,0
9,0,2,0
9,9,0,10
9,9,2,502
00:00:07:800
9,9,0,0
9,9,2,0
0,9,2,503
0,9,1,0
0,9,0,11
00:00:07:900
0,9,0,0
0,9,2,0
0,0,2,504
0,0,0,11
00:00:08:000
0,0,0,0
0,0,2,0
0,9,0,11
0,9,2,502
00:00:08:100
0,9,0,0
0,9,2,0
1,9,0,11
1,9,2,502
00:00:08:200
1,9,0,0
1,9,2,0
2,9,0,11
2,9,2,501
00:00:08:300
1,9,0,11
1,9,2,502
2,9,0,0
2,9,2,0
00:00:08:400
1,9,0,0
1,9,2,0
2,9,0,11
2,9,2,502
00:00:08:500
2,9,0,0
2,9,2,0
3,9,0,12
3,9,1,0
3,9,2,503
00:00:08:600
3,9,0,0
3,9,2,0
3,0,2,500
3,0,0,12
00:00:08:700
3,0,2,503
00:00:08:800
3,0,0,0
3,0,2,0
3,1,0,12
3,1,2,504
00:00:08:900
3,0,0,12
3,0,2,501
3,1,0,0
3,1,2,0
00:00:09:000
2,0,0,12
2,0,2,502
3,0,0,0
3,0,2,0
00:00:09:100
2,0,0,0
2,0,2,0
3,0,0,12
3,0,2,502
00:00:09:200
3,0,0,0
3,0,2,0
4,0,0,12
4,0,2,504
00:00:09:300
4,0,0,0
4,0,2,0
4,9,0,12
4,9,2,501
00:00:09:400
4,9,0,0
4,9,2,0
3,9,2,501
3,9,0,12
00:00:09:500
3,9,0,0
3,9,2,0
2,9,2,503
2,9,0,12
00:00:09:600
2,9,0,0
2,9,2,0
2,0,2,502
2,0,0,12
00:00:09:700
2,0,0,0
2,0,2,0
3,0,0,12
3,0,2,502
00:00:09:800
3,0,0,0
3,0,2,0
4,0,0,12
4,0,2,504
00:00:09:900
4,0,0,0
4,0,2,0
4,9,0,12
4,9,2,501
00:00:10:000
4,9,0,0
4,9,2,0
3,9,2,503
3,9,0,12
00:00:10:100
3,9,0,0
3,9,2,0
3,0,2,503
3,0,0,12
00:00:10:200
3,0,0,0
3,0,2,0
3,1,0,12
3,1,2,501
00:00:10:300
3,1,0,0
3,1,2,0
2,1,2,503
2,1,1,0
2,1,0,13
00:00:10:400
2,1,0,0
2,1,2,0
2,2,0,13
2,2,2,504
00:00:10:500
2,1,0,13
2,1,2,502
2,2,0,0
2,2,2,0
00:00:10:600
2,1,0,0
2,1,2,0
3,1,0,13
3,1,2,504
00:00:10:700
3,1,0,0
3,1,2,0
3,0,2,504
3,0,0,13
00:00:10:800
3,0,0,0
3,0,2,0
3,9,0,13
3,9,2,504
00:00:10:900
3,9,0,0
3,9,2,0
3,8,2,502
3,8,0,13
00:00:11:000
3,8,0,0
3,8,2,0
4,8,0,13
4,8,2,501
00:00:11:100
3,8,0,13
3,8,2,501
4,8,0,0
4,8,2,0
00:00:11:200
2,8,0,13
2,8,2,504
3,8,0,0
3,8,2,0
00:00:11:300
2,7,0,13
2,7,2,502
2,8,0,0
2,8,2,0
00:00:11:400
2,7,0,0
2,7,2,0
3,7,0,13
3,7,2,504
00:00:11:500
3,7,0,0
3,7,2,0
3,6,2,502
3,6,0,13
00:00:11:600
3,6,0,0
3,6,2,0
4,6,0,13
4,6,2,503
00:00:11:700
4,6,0,0
4,6,2,0
4,7,0,13
4,7,2,501
00:00:11:800
4,7,0,0
4,7,2,0
3,7,2,502
3,7,0,13
00:00:11:900
3,7,0,0
3,7,2,0
4,7,0,13
4,7,2,504
00:00:12:000
4,7,0,0
4,7,2,0
4,6,2,501
4,6,0,13
00:00:12:100
4,6,0,0
4,6,2,0
3,6,2,500
3,6,0,13
00:00:12:200
3,6,2,504
00:00:12:300
3,5,0,13
3,5,2,503
3,6,0,0
3,6,2,0
00:00:12:400
3,5,0,0
3,5,2,0
3,6,0,13
3,6,2,502
00:00:12:500
3,6,0,0
3,6,2,0
4,6,0,13
4,6,2,500
00:00:12:600
4,6,2,501
00:00:12:700
3,6,0,13
3,6,2,502
4,6,0,0
4,6,2,0
00:00:12:800
3,6,0,0
3,6,2,0
4,6,0,13
4,6,2,504
00:00:12:900
4,6,0,0
4,6,2,0
4,5,2,501
4,5,0,13
00:00:13:000
4,5,0,0
4,5,2,0
3,5,2,502
3,5,0,13
00:00:13:100
3,5,0,0
3,5,2,0
4,5,0,13
4,5,2,504
00:00:13:200
4,5,0,0
4,5,2,0
4,4,2,503
4,4,0,13
00:00:13:300
4,4,0,0
4,4,2,0
4,5,0,13
4,5,2,503
00:00:13:400
4,5,0,0
4,5,2,0
4,6,0,13
4,6,2,501
00:00:13:500
4,6,0,0
4,6,2,0
3,6,2,503
