00:00:00:000
4,4,0,2
4,3,0,1
3,5,0,3
3,6,0,4
4,7,0,4
11,9,0,1
11,8,0,2
18,9,0,3
18,10,0,1
12,6,0,2
13,6,0,2
12,3,0,4
14,14,0,2
14,13,0,1
13,5,0,3
4,17,0,4
11,19,0,1
15,8,0,2
15,9,0,3
8,10,0,1
00:00:00:100
3,5,0,4.00000
3,6,0,0.00000
4,3,0,2.00000
4,7,0,0.00000
4,17,0,0.00000
11,9,0,2.00000
12,3,0,0.00000
13,5,0,0.00000
13,6,0,3.00000
14,13,0,2.00000
15,8,0,3.00000
15,9,0,0.00000
18,9,0,0.00000
18,10,0,0.00000
00:00:00:200
3,5,0,0.00000
13,6,0,0.00000
12,6,0,3.00000
15,8,0,0.00000
00:00:00:300
12,6,0,0.00000
